user_id,traveler_type,n_travelers,budget_inr,mood_1,mood_2,mood_3,weather_pref,travel_month,trip_lane,package_id,package_name,destination,country,package_lane,package_price_inr,total_est_cost,within_budget,mood_match_count,weather_match,lane_match,duration_days,pkg_rating,booked,relevance_score
1152,couple,2,200000,Adventurous,,,Cool,Jul,International,26,Coorg Coffee & Nature Retreat,Coorg,India,India,32000,64000,1,0,1,0,4,4.5,0,68.12
1153,family,3,250000,Party,Adventurous,,Temperate,Oct,International,62,Osaka Food & Fun Festival,Japan,Japan,International,90000,216000,1,1,0,1,5,4.7,1,100
1154,friends,5,100000,Party,Spiritual,,Temperate,Nov,India,66,Paris Romance & Art,Europe,Europe,International,175000,700000,0,0,0,0,6,4.8,0,35.64
1155,friends,3,150000,Relaxed,Spiritual,Adventurous,Warm,Apr,International,44,Mauritius Honeymoon Paradise,Mauritius,Mauritius,International,160000,384000,0,1,1,1,7,4.8,1,91.94
1156,friends,5,150000,Relaxed,Spiritual,Adventurous,Temperate,Sep,India,17,Kerala Wildlife & Hills Circuit,Kerala,India,India,40000,160000,0,2,0,1,6,4.6,0,99.56
1157,solo,1,120000,Spiritual,Cultural,,Cool,Oct,,29,Darjeeling Tea & Sunrise Tour,Darjeeling,India,India,26000,26000,1,0,1,1,4,4.5,1,100
1158,couple,2,20000,Adventurous,Spiritual,Cultural,Cool,Sep,,30,Spiti Valley Offbeat Circuit,Spiti Valley,India,India,48000,96000,0,2,0,1,8,4.8,1,78.96
1159,friends,3,100000,Spiritual,Party,,Temperate,Aug,International,26,Coorg Coffee & Nature Retreat,Coorg,India,India,32000,76800,1,0,0,0,4,4.5,0,61.83
1160,solo,1,80000,Romantic,Adventurous,Relaxed,Warm,Jul,India,1,Goa Essentials Escape,Goa,India,India,27000,27000,1,2,1,1,4,4.5,0,100
1161,couple,2,200000,Party,Spiritual,,Cool,Apr,International,21,Andaman Honeymoon Escape,Andaman,India,India,80000,160000,1,0,0,0,7,4.8,1,67.81
1162,solo,1,50000,Cultural,,,Cold,Jun,India,52,Chiang Mai Culture & Temples,Chiang Mai,Thailand,International,38000,38000,1,1,0,0,5,4.6,1,83.06
1163,friends,3,200000,Adventurous,Party,,Cold,Feb,,67,Rome Colosseum & Culture,Europe,Europe,International,155000,372000,0,0,0,1,5,4.7,0,66.88
1164,friends,3,100000,Cultural,,,Temperate,Jul,,44,Mauritius Honeymoon Paradise,Mauritius,Mauritius,International,160000,384000,0,0,0,1,7,4.8,0,55.25
1165,family,3,250000,Relaxed,,,Rainy,Oct,International,22,Leh Ladakh Bike Expedition,Leh Ladakh,India,India,45000,108000,1,0,0,0,8,4.8,0,60.43
1166,family,3,40000,Cultural,Romantic,,Cold,Nov,,64,China Great Wall & Heritage,China,China,International,100000,240000,0,1,1,1,7,4.6,1,98.36
1167,friends,3,30000,Party,Adventurous,Cultural,Cool,Oct,International,33,Pondicherry French Riviera,Pondicherry,India,India,24000,57600,0,0,1,0,4,4.5,0,54.41
1168,family,3,250000,Spiritual,,,Warm,Oct,India,63,Hokkaido Snow & Onsen,Japan,Japan,International,115000,276000,0,0,0,0,6,4.7,0,53.74
1169,couple,2,200000,Spiritual,Party,Cultural,Warm,Jun,,16,Kerala Luxury Ayurveda Retreat,Kerala,India,India,95000,190000,1,0,1,1,7,4.8,1,100
1170,solo,1,120000,Cultural,Relaxed,,Cool,Oct,India,67,Rome Colosseum & Culture,Europe,Europe,International,155000,155000,0,1,1,0,5,4.7,0,72.88
1171,solo,1,10000,Party,Romantic,Spiritual,Cold,Jun,India,43,Maldives Budget Lagoon Stay,Maldives,Maldives,International,90000,90000,0,0,0,0,4,4.5,0,29.27
1172,family,3,80000,Spiritual,Romantic,Party,Cold,Mar,International,42,Maldives Dive & Snorkel Explorer,Maldives,Maldives,International,150000,360000,0,0,0,1,6,4.8,1,67.31
1173,friends,4,100000,Cultural,,,Warm,Nov,International,43,Maldives Budget Lagoon Stay,Maldives,Maldives,International,90000,288000,0,0,1,1,4,4.5,0,78.87
1174,couple,2,100000,Romantic,Party,,Cold,Mar,India,49,Pattaya Water Sports & Islands,Pattaya,Thailand,International,35000,70000,1,0,0,0,4,4.3,0,60.46
1175,solo,1,80000,Spiritual,Cultural,,Cold,Sep,,42,Maldives Dive & Snorkel Explorer,Maldives,Maldives,International,150000,150000,0,0,0,1,6,4.8,0,64.52
1176,solo,1,20000,Romantic,Spiritual,Cultural,Temperate,Mar,International,12,Jaipur Food & Festival Circuit,Jaipur,India,India,18000,18000,1,0,0,0,3,4.3,0,54.37
1177,friends,3,60000,Relaxed,Adventurous,,Rainy,Mar,,14,Udaipur Heritage Spiritual Walk,Udaipur,India,India,28000,67200,0,0,0,1,4,4.5,0,78.23
1178,couple,2,200000,Adventurous,,,Warm,May,India,29,Darjeeling Tea & Sunrise Tour,Darjeeling,India,India,26000,52000,1,0,0,1,4,4.5,1,88.02
1179,family,4,250000,Spiritual,Adventurous,Party,Cool,Sep,,79,Switzerland Alpine Romance,Switzerland,Switzerland,International,220000,704000,0,0,1,1,7,4.8,1,75.36
1180,friends,5,150000,Romantic,Adventurous,,Cold,Sep,International,50,Phuket Island Life,Phuket,Thailand,International,58000,232000,0,1,0,1,6,4.6,0,78.93
1181,friends,4,200000,Relaxed,,,Rainy,Dec,International,18,Taj Mahal & Mughal Heritage,Agra,India,India,18000,57600,1,0,0,0,3,4.6,0,52.96
1182,couple,2,200000,Spiritual,Adventurous,Party,Cold,Oct,India,78,Penang Street Food & Heritage,Malaysia,Malaysia,International,38000,76000,1,1,0,0,4,4.6,1,66.22
1183,family,3,80000,Spiritual,,,Temperate,Sep,,57,Bali Soul & Serenity,Bali,Indonesia,International,55000,132000,0,1,0,1,6,4.7,1,84.16
1184,solo,1,120000,Spiritual,Romantic,,Warm,Dec,,19,Varanasi Spiritual Immersion,Varanasi,India,India,15000,15000,1,1,1,1,4,4.7,1,100
1185,family,5,180000,Spiritual,Romantic,,Cold,Apr,,18,Taj Mahal & Mughal Heritage,Agra,India,India,18000,72000,1,2,0,1,3,4.6,1,100
1186,friends,3,30000,Romantic,Spiritual,Relaxed,Warm,Oct,India,70,Santorini Sunset Escape,Europe,Europe,International,195000,468000,0,2,1,0,6,4.9,1,62.83
1187,couple,2,40000,Relaxed,,,Temperate,Dec,India,21,Andaman Honeymoon Escape,Andaman,India,India,80000,160000,0,0,0,1,7,4.8,1,62.45
1188,family,5,180000,Romantic,,,Cool,Feb,International,50,Phuket Island Life,Phuket,Thailand,International,58000,232000,0,1,0,1,6,4.6,1,100
1189,friends,6,60000,Party,Adventurous,,Cool,Jun,,56,Dubai Honeymoon Extravaganza,Dubai,UAE,International,175000,840000,0,0,0,1,6,4.8,0,56.47
1190,friends,3,30000,Relaxed,Romantic,Cultural,Cool,Jan,,13,Udaipur Lake Romance,Udaipur,India,India,58000,139200,0,2,1,1,5,4.8,0,97.98
1191,family,3,250000,Romantic,Relaxed,Adventurous,Cool,Nov,,42,Maldives Dive & Snorkel Explorer,Maldives,Maldives,International,150000,360000,0,2,0,1,6,4.8,1,92.07
1192,couple,2,40000,Cultural,Adventurous,,Rainy,Mar,International,13,Udaipur Lake Romance,Udaipur,India,India,58000,116000,0,0,0,0,5,4.8,0,33.03
1193,solo,1,30000,Romantic,,,Cool,Oct,,4,Goa Wellness & Heritage Tour,Goa,India,India,30000,30000,1,0,1,1,5,4.4,0,100
1194,friends,6,200000,Party,Relaxed,,Rainy,Feb,International,20,Andaman Island Paradise,Andaman,India,India,55000,264000,0,1,0,0,6,4.7,0,63.87
1195,couple,2,100000,Romantic,,,Warm,Aug,,19,Varanasi Spiritual Immersion,Varanasi,India,India,15000,30000,1,0,1,1,4,4.7,0,100
1196,solo,1,80000,Cultural,Spiritual,Party,Rainy,Nov,India,67,Rome Colosseum & Culture,Europe,Europe,International,155000,155000,0,2,0,0,5,4.7,0,44.06
1197,friends,4,60000,Cultural,Party,,Temperate,Jul,International,37,Kashmir Paradise on Earth,Kashmir,India,India,55000,176000,0,0,0,0,6,4.8,0,36.48
1198,friends,6,150000,Party,Romantic,,Warm,Sep,India,14,Udaipur Heritage Spiritual Walk,Udaipur,India,India,28000,134400,1,0,1,1,4,4.5,0,99.39
1199,friends,4,100000,Relaxed,Spiritual,Cultural,Warm,May,International,12,Jaipur Food & Festival Circuit,Jaipur,India,India,18000,57600,1,1,1,0,3,4.3,0,79.99
1200,couple,2,200000,Adventurous,,,Warm,Aug,India,56,Dubai Honeymoon Extravaganza,Dubai,UAE,International,175000,350000,0,0,1,0,6,4.8,0,53.97
1201,friends,3,60000,Adventurous,Spiritual,,Rainy,Jan,India,29,Darjeeling Tea & Sunrise Tour,Darjeeling,India,India,26000,62400,0,0,0,1,4,4.5,1,79.67
1202,solo,1,30000,Party,,,Cool,Jun,International,38,Kashmir Ski & Snow Sports,Kashmir,India,India,48000,48000,0,0,0,0,5,4.7,0,31.2
1203,couple,2,40000,Cultural,Romantic,Party,Rainy,Dec,,6,Manali Honeymoon in Snow,Manali,India,India,55000,110000,0,1,0,1,6,4.7,1,68.16
1204,family,4,180000,Romantic,Adventurous,,Temperate,May,,35,Kochi Heritage Coastal Tour,Kochi,India,India,22000,70400,1,0,0,1,4,4.4,0,99.96
1205,solo,1,120000,Adventurous,Relaxed,Spiritual,Warm,Mar,International,51,Phuket Romantic Getaway,Phuket,Thailand,International,75000,75000,1,0,1,1,5,4.7,0,100
1206,family,5,120000,Spiritual,Romantic,,Warm,Feb,International,33,Pondicherry French Riviera,Pondicherry,India,India,24000,96000,1,2,1,0,4,4.5,1,100
1207,solo,1,20000,Relaxed,Party,Spiritual,Warm,Feb,India,26,Coorg Coffee & Nature Retreat,Coorg,India,India,32000,32000,0,1,0,1,4,4.5,0,80.74
1208,couple,2,70000,Cultural,Adventurous,,Temperate,Oct,India,9,Shimla Couple Winter Escape,Shimla,India,India,42000,84000,0,0,0,1,5,4.5,1,83.59
1209,couple,2,70000,Spiritual,,,Warm,Mar,International,65,Shanghai Modern & Bund Tour,China,China,International,88000,176000,0,0,1,1,5,4.5,0,86.21
1210,couple,2,100000,Romantic,,,Rainy,Feb,India,60,Japan City & Culture Grand Tour,Japan,Japan,International,125000,250000,0,0,0,0,8,4.8,0,31.53
1211,couple,2,200000,Relaxed,Party,,Warm,Apr,,24,Rishikesh Adventure & Yoga,Rishikesh,India,India,20000,40000,1,0,0,1,4,4.5,0,85.36
1212,solo,1,10000,Spiritual,Cultural,,Warm,Oct,,41,Maldives Overwater Villa Escape,Maldives,Maldives,International,180000,180000,0,0,1,1,5,4.9,0,78.43
1213,friends,3,30000,Adventurous,Relaxed,Party,Warm,Oct,India,42,Maldives Dive & Snorkel Explorer,Maldives,Maldives,International,150000,360000,0,2,1,0,6,4.8,0,71.33
1214,solo,1,120000,Spiritual,Party,,Cold,Nov,,29,Darjeeling Tea & Sunrise Tour,Darjeeling,India,India,26000,26000,1,0,1,1,4,4.5,1,100
1215,family,4,180000,Adventurous,Party,,Rainy,Jun,India,31,Ranthambore Tiger Safari,Ranthambore,India,India,38000,121600,1,1,0,1,4,4.7,0,100
1216,friends,4,30000,Romantic,Adventurous,,Warm,Aug,International,50,Phuket Island Life,Phuket,Thailand,International,58000,185600,0,1,1,1,6,4.6,1,91.3
1217,couple,2,200000,Adventurous,Party,,Temperate,Jul,International,70,Santorini Sunset Escape,Europe,Europe,International,195000,390000,0,0,0,1,6,4.9,1,63.72
1218,friends,5,150000,Cultural,,,Rainy,Apr,India,47,Bangkok Temple & Culture Tour,Bangkok,Thailand,International,38000,152000,0,1,0,0,4,4.6,0,71.66
1219,couple,2,150000,Romantic,Cultural,,Cool,Jul,India,25,Jaisalmer Desert Magic,Jaisalmer,India,India,25000,50000,1,1,0,1,4,4.6,1,97.93
1220,family,3,80000,Spiritual,Adventurous,,Temperate,Sep,International,80,Switzerland Adventure Peaks,Switzerland,Switzerland,International,195000,468000,0,1,0,1,6,4.7,0,78.08
1221,solo,1,80000,Adventurous,Romantic,Cultural,Temperate,Oct,India,57,Bali Soul & Serenity,Bali,Indonesia,International,55000,55000,1,1,0,0,6,4.7,0,66.45
1222,family,5,250000,Cultural,Relaxed,Spiritual,Warm,Feb,India,17,Kerala Wildlife & Hills Circuit,Kerala,India,India,40000,160000,1,1,1,1,6,4.6,0,100
1223,friends,3,100000,Cultural,,,Cool,Apr,International,7,Manali Extreme Trekking Expedition,Manali,India,India,40000,96000,1,0,0,0,7,4.5,0,59.98
1224,family,4,80000,Romantic,Relaxed,,Rainy,Mar,India,41,Maldives Overwater Villa Escape,Maldives,Maldives,International,180000,576000,0,2,0,0,5,4.9,0,52.0
1225,family,5,250000,Adventurous,Spiritual,,Rainy,Nov,International,21,Andaman Honeymoon Escape,Andaman,India,India,80000,320000,0,0,0,0,7,4.8,0,48.37
1226,solo,1,10000,Adventurous,,,Temperate,Aug,International,32,Mysore Palace & Culture Tour,Mysore,India,India,18000,18000,0,0,0,0,3,4.5,0,36.07
1227,couple,2,200000,Party,Spiritual,,Rainy,Mar,International,62,Osaka Food & Fun Festival,Japan,Japan,International,90000,180000,1,1,0,1,5,4.7,1,97.96
1228,friends,5,100000,Adventurous,,,Cool,Oct,International,73,Sri Lanka Beach & Wellness,Sri Lanka,Sri Lanka,International,48000,192000,0,0,0,1,5,4.5,0,60.9
1229,couple,2,40000,Romantic,Cultural,Relaxed,Cold,Oct,International,51,Phuket Romantic Getaway,Phuket,Thailand,International,75000,150000,0,1,0,1,5,4.7,1,75.57
1230,friends,5,200000,Spiritual,Relaxed,,Temperate,Jun,India,22,Leh Ladakh Bike Expedition,Leh Ladakh,India,India,45000,180000,1,1,0,1,8,4.8,0,100
1231,friends,5,150000,Relaxed,Romantic,,Temperate,Nov,India,31,Ranthambore Tiger Safari,Ranthambore,India,India,38000,152000,0,1,0,1,4,4.7,1,100
1232,solo,1,50000,Party,,,Temperate,Jul,India,80,Switzerland Adventure Peaks,Switzerland,Switzerland,International,195000,195000,0,0,0,0,6,4.7,0,40.55
1233,family,4,250000,Party,Romantic,,Cool,Jun,,35,Kochi Heritage Coastal Tour,Kochi,India,India,22000,70400,1,0,1,1,4,4.4,1,100
1234,family,5,120000,Relaxed,Cultural,Adventurous,Warm,Apr,India,11,Jaipur Luxury Palace Stay,Jaipur,India,India,75000,300000,0,0,1,1,5,4.8,0,74.63
1235,couple,2,20000,Cultural,,,Warm,Dec,International,9,Shimla Couple Winter Escape,Shimla,India,India,42000,84000,0,0,0,0,5,4.5,0,42.38
1236,family,5,40000,Relaxed,Cultural,Adventurous,Cool,Dec,India,20,Andaman Island Paradise,Andaman,India,India,55000,220000,0,2,0,1,6,4.7,0,86.14
1237,solo,1,20000,Relaxed,,,Warm,Jul,International,12,Jaipur Food & Festival Circuit,Jaipur,India,India,18000,18000,1,1,1,0,3,4.3,1,90.1
1238,couple,2,200000,Spiritual,Relaxed,Party,Cool,Sep,India,64,China Great Wall & Heritage,China,China,International,100000,200000,1,0,1,0,7,4.6,0,72.34
1239,friends,4,200000,Cultural,,,Warm,Dec,India,26,Coorg Coffee & Nature Retreat,Coorg,India,India,32000,102400,1,0,0,1,4,4.5,1,93.48
1240,couple,2,150000,Spiritual,Party,,Rainy,Nov,International,30,Spiti Valley Offbeat Circuit,Spiti Valley,India,India,48000,96000,1,1,0,0,8,4.8,0,70.2
1241,friends,4,30000,Cultural,Romantic,Spiritual,Cool,Feb,India,33,Pondicherry French Riviera,Pondicherry,India,India,24000,76800,0,2,1,1,4,4.5,1,100
1242,family,5,180000,Cultural,,,Warm,Jun,,80,Switzerland Adventure Peaks,Switzerland,Switzerland,International,195000,780000,0,0,0,1,6,4.7,0,57.88
1243,solo,1,30000,Romantic,Party,,Cold,Aug,International,47,Bangkok Temple & Culture Tour,Bangkok,Thailand,International,38000,38000,0,0,0,1,4,4.6,1,71.18
1244,couple,2,200000,Party,Cultural,,Temperate,Jun,International,25,Jaisalmer Desert Magic,Jaisalmer,India,India,25000,50000,1,1,0,0,4,4.6,1,69.46
1245,family,3,180000,Relaxed,Adventurous,,Cold,Jul,,60,Japan City & Culture Grand Tour,Japan,Japan,International,125000,300000,0,1,1,1,8,4.8,1,86.91
1246,couple,2,20000,Party,,,Temperate,Mar,International,23,Ladakh Monastery & Lake Retreat,Leh Ladakh,India,India,52000,104000,0,0,0,0,7,4.7,0,33.92
1247,couple,2,100000,Romantic,,,Rainy,May,India,44,Mauritius Honeymoon Paradise,Mauritius,Mauritius,International,160000,320000,0,1,0,0,7,4.8,1,64.26
1248,couple,2,20000,Relaxed,Cultural,,Cold,Dec,International,56,Dubai Honeymoon Extravaganza,Dubai,UAE,International,175000,350000,0,0,0,1,6,4.8,1,76.18
1249,couple,2,100000,Relaxed,Romantic,,Cool,Jun,,19,Varanasi Spiritual Immersion,Varanasi,India,India,15000,30000,1,0,1,1,4,4.7,1,100
1250,couple,2,200000,Cultural,Adventurous,,Cold,Oct,International,77,Langkawi Island Paradise,Malaysia,Malaysia,International,58000,116000,1,0,0,1,5,4.5,0,88.87
1251,friends,6,60000,Cultural,Adventurous,,Cold,Nov,International,58,"Bali Surf, Party & Explore",Bali,Indonesia,International,52000,249600,0,1,0,1,6,4.5,1,78.23
1252,couple,2,200000,Adventurous,Spiritual,Cultural,Cool,Aug,,43,Maldives Budget Lagoon Stay,Maldives,Maldives,International,90000,180000,1,0,0,1,4,4.5,1,80.15
1253,friends,3,60000,Romantic,Relaxed,Party,Temperate,Oct,,3,Goa Luxury Couple Retreat,Goa,India,India,65000,156000,0,2,0,1,6,4.7,1,81.39
1254,couple,2,100000,Adventurous,,,Warm,Jun,International,36,"Pune Forts, Food & Nightlife",Pune,India,India,18000,36000,1,0,1,0,3,4.2,1,72.02
1255,couple,2,100000,Spiritual,Cultural,,Cool,Nov,India,62,Osaka Food & Fun Festival,Japan,Japan,International,90000,180000,0,1,1,0,5,4.7,0,67.75
1256,couple,2,100000,Cultural,Relaxed,,Cold,May,India,8,Shimla Heritage & Hills,Shimla,India,India,25000,50000,1,1,1,1,4,4.4,0,100
1257,solo,1,30000,Adventurous,Party,,Temperate,Sep,India,4,Goa Wellness & Heritage Tour,Goa,India,India,30000,30000,1,0,0,1,5,4.4,0,86.0
1258,family,3,250000,Romantic,Adventurous,,Rainy,Mar,International,36,"Pune Forts, Food & Nightlife",Pune,India,India,18000,43200,1,0,0,0,3,4.2,0,48.52
1259,solo,1,80000,Romantic,Adventurous,,Cold,Dec,International,3,Goa Luxury Couple Retreat,Goa,India,India,65000,65000,1,1,0,0,6,4.7,1,70.06
1260,couple,2,20000,Romantic,Cultural,Relaxed,Rainy,Jan,,51,Phuket Romantic Getaway,Phuket,Thailand,International,75000,150000,0,1,0,1,5,4.7,1,69.24
1261,family,3,80000,Relaxed,,,Rainy,Mar,,17,Kerala Wildlife & Hills Circuit,Kerala,India,India,40000,96000,0,1,1,1,6,4.6,1,100
1262,solo,1,10000,Party,Spiritual,,Warm,Sep,International,44,Mauritius Honeymoon Paradise,Mauritius,Mauritius,International,160000,160000,0,0,1,1,7,4.8,1,77.17
1263,couple,2,100000,Relaxed,,,Cold,Apr,India,51,Phuket Romantic Getaway,Phuket,Thailand,International,75000,150000,0,0,0,0,5,4.7,0,35.56
1264,solo,1,10000,Adventurous,,,Cool,Mar,India,4,Goa Wellness & Heritage Tour,Goa,India,India,30000,30000,0,0,1,1,5,4.4,1,85.32
1265,family,3,250000,Party,Relaxed,,Temperate,Sep,India,42,Maldives Dive & Snorkel Explorer,Maldives,Maldives,International,150000,360000,0,1,0,0,6,4.8,0,54.23
1266,couple,2,70000,Relaxed,Spiritual,Romantic,Rainy,Mar,International,27,Ooty Nilgiri Hills Escape,Ooty,India,India,22000,44000,1,2,0,0,4,4.3,0,70.78
1267,solo,1,80000,Spiritual,Party,,Cool,Apr,,69,Amsterdam Canals & Culture,Europe,Europe,International,150000,150000,0,1,1,1,5,4.6,1,98.43
1268,solo,1,10000,Spiritual,Cultural,,Temperate,Apr,India,51,Phuket Romantic Getaway,Phuket,Thailand,International,75000,75000,0,0,0,0,5,4.7,0,28.65
1269,solo,1,120000,Adventurous,,,Rainy,Dec,,15,Kerala Backwaters Bliss,Kerala,India,India,45000,45000,1,0,1,1,6,4.7,0,100
1270,friends,5,30000,Cultural,Adventurous,Romantic,Cool,Sep,India,76,KL City & Petronas Highlights,Malaysia,Malaysia,International,45000,180000,0,1,0,0,5,4.4,0,45.98
1271,solo,1,30000,Party,,,Temperate,Dec,International,40,Jodhpur Blue City & Desert,Jodhpur,India,India,20000,20000,1,0,0,0,3,4.5,0,52.6
1272,family,5,250000,Cultural,Adventurous,,Warm,Oct,India,22,Leh Ladakh Bike Expedition,Leh Ladakh,India,India,45000,180000,1,1,0,1,8,4.8,1,100
1273,solo,1,10000,Party,Cultural,,Rainy,Mar,India,4,Goa Wellness & Heritage Tour,Goa,India,India,30000,30000,0,0,0,1,5,4.4,0,60.64
1274,family,3,120000,Cultural,Relaxed,,Cold,Jan,India,25,Jaisalmer Desert Magic,Jaisalmer,India,India,25000,60000,1,0,0,1,4,4.6,1,93.29
1275,family,3,40000,Adventurous,Relaxed,,Warm,Feb,,34,Hampi Ruins & Bouldering,Hampi,India,India,16000,38400,1,1,1,1,4,4.6,1,100
1276,friends,5,200000,Relaxed,Adventurous,,Cool,Feb,International,72,Sri Lanka Scenic Train & Hike,Sri Lanka,Sri Lanka,International,38000,152000,1,2,1,1,5,4.7,1,100
1277,solo,1,50000,Adventurous,Relaxed,,Rainy,Jan,,4,Goa Wellness & Heritage Tour,Goa,India,India,30000,30000,1,1,0,1,5,4.4,1,100
1278,family,4,40000,Romantic,Adventurous,Spiritual,Temperate,Jan,,37,Kashmir Paradise on Earth,Kashmir,India,India,55000,176000,0,2,0,1,6,4.8,0,89.32
1279,family,3,40000,Romantic,Relaxed,,Rainy,Jun,International,73,Sri Lanka Beach & Wellness,Sri Lanka,Sri Lanka,International,48000,115200,0,2,0,1,5,4.5,1,91.35
1280,couple,2,200000,Party,Adventurous,,Rainy,Jul,International,48,Pattaya Beach & Nightlife Blast,Pattaya,Thailand,International,40000,80000,1,1,0,1,5,4.2,1,98.67
1281,friends,4,150000,Spiritual,Party,Romantic,Temperate,Feb,,45,Mauritius Adventure Circuit,Mauritius,Mauritius,International,130000,416000,0,1,0,1,6,4.6,1,69.31
1282,family,3,120000,Cultural,Adventurous,Romantic,Rainy,Nov,,60,Japan City & Culture Grand Tour,Japan,Japan,International,125000,300000,0,2,0,1,8,4.8,0,76.03
1283,couple,2,100000,Party,,,Warm,Sep,,74,Singapore City Marvel,Singapore,Singapore,International,85000,170000,0,1,1,1,5,4.6,0,100
1284,couple,2,200000,Party,Relaxed,,Cold,Dec,International,71,Sri Lanka Heritage Express,Sri Lanka,Sri Lanka,International,42000,84000,1,1,0,1,6,4.6,1,100
1285,family,5,120000,Party,Relaxed,Adventurous,Temperate,Mar,,51,Phuket Romantic Getaway,Phuket,Thailand,International,75000,300000,0,0,0,1,5,4.7,0,58.28
1286,solo,1,10000,Romantic,Adventurous,Party,Cold,Apr,,1,Goa Essentials Escape,Goa,India,India,27000,27000,0,2,0,1,4,4.5,1,80.68
1287,solo,1,30000,Adventurous,,,Cool,Nov,India,25,Jaisalmer Desert Magic,Jaisalmer,India,India,25000,25000,1,1,0,1,4,4.6,0,100
1288,family,5,250000,Romantic,Party,,Cold,Apr,International,46,Bangkok City Pulse,Bangkok,Thailand,International,45000,180000,1,1,0,1,5,4.5,1,93.9
1289,family,5,180000,Party,,,Cold,Jun,India,76,KL City & Petronas Highlights,Malaysia,Malaysia,International,45000,180000,1,1,0,0,5,4.4,1,72.33
1290,solo,1,80000,Romantic,Party,Relaxed,Temperate,Jan,International,69,Amsterdam Canals & Culture,Europe,Europe,International,150000,150000,0,2,0,1,5,4.6,1,88.5
1291,family,5,40000,Adventurous,,,Warm,Aug,International,12,Jaipur Food & Festival Circuit,Jaipur,India,India,18000,72000,0,0,1,0,3,4.3,0,37.99
1292,solo,1,80000,Party,Adventurous,Cultural,Warm,Jan,,61,Kyoto Traditional Japan,Japan,Japan,International,105000,105000,0,1,0,1,6,4.8,0,86.04
1293,family,5,80000,Romantic,Spiritual,,Temperate,Sep,,4,Goa Wellness & Heritage Tour,Goa,India,India,30000,120000,0,1,0,1,5,4.4,0,80.76
1294,family,4,120000,Relaxed,,,Cold,Oct,International,67,Rome Colosseum & Culture,Europe,Europe,International,155000,496000,0,0,0,1,5,4.7,0,60.11
