interaction_id,user_id,package_id,budget_inr,num_people,travel_style,mood,weather_preference,trip_lane,destination_query,interaction_type,interaction_strength,booked,rating_given,trip_month,days_preferred
3852,user_8720,1023,72864,2,luxury,relaxed,cool,international,Dubai,group_vote,0.56,No,3.71,Apr,7
3853,user_6882,1048,33949,4,luxury,relaxed,warm,india,Agra,view,0.22,No,5.0,Aug,6
3854,user_5536,1029,37740,5,balanced,curious,warm,india,,group_vote,0.56,Yes,5.0,Jul,4
3855,user_9412,1014,39200,5,budget,relaxed,warm,india,Thailand,agent_chat,0.62,Yes,3.97,Mar,5
3856,user_5552,1027,41146,2,balanced,party,rainy,india,,save,0.48,Yes,4.08,Oct,5
3857,user_3963,1044,47814,6,balanced,party,temperate,india,Shimla,save,0.48,Yes,5.0,Nov,5
3858,user_5586,1015,46956,1,budget,spiritual,cool,international,Dubai,view,0.22,No,3.23,Jul,5
3859,user_6160,1006,83116,5,luxury,curious,warm,international,Paris,agent_chat,0.62,Yes,5.0,Apr,6
3860,user_7625,1033,29675,4,luxury,relaxed,rainy,india,Kerala,agent_chat,0.62,Yes,5.0,Oct,4
3861,user_6356,1019,49928,1,luxury,curious,temperate,international,,view,0.22,Yes,4.49,Jun,3
3862,user_6130,1011,73968,2,balanced,party,warm,international,Shimla,view,0.22,Yes,5.0,Feb,4
3863,user_7021,1043,24895,1,budget,relaxed,cold,india,Shimla,view,0.22,Yes,4.87,Jan,4
3864,user_4173,1019,70478,2,balanced,spiritual,cold,international,Thailand,save,0.48,Yes,4.79,Apr,5
3865,user_1785,1001,93163,2,balanced,curious,cool,international,Dubai,view,0.22,Yes,5.0,Jan,4
3866,user_9221,1032,31539,6,balanced,party,temperate,india,Kerala,group_vote,0.56,Yes,4.75,Sep,5
3867,user_5317,1036,32638,4,budget,curious,cool,india,Goa,agent_chat,0.62,No,3.6,Sep,4
3868,user_3379,1037,16072,2,budget,romantic,cool,india,Bali,group_vote,0.56,No,3.88,Aug,6
3869,user_4808,1032,27414,1,balanced,romantic,cool,india,Manali,view,0.22,Yes,3.76,Mar,4
3870,user_9021,1004,103899,6,budget,curious,temperate,international,Tokyo,group_vote,0.56,Yes,5.0,Jul,5
3871,user_4994,1025,33866,3,budget,relaxed,warm,india,Jaipur,book,0.94,Yes,5.0,Jun,4
3872,user_7259,1001,90857,5,luxury,adventurous,warm,international,Paris,save,0.48,Yes,4.65,Jun,7
3873,user_6862,1032,42263,1,budget,party,rainy,international,Kerala,agent_chat,0.62,Yes,4.31,Dec,4
3874,user_1412,1017,24482,1,balanced,adventurous,warm,india,,save,0.48,No,3.92,Jun,5
3875,user_8588,1048,28567,3,balanced,spiritual,temperate,india,,view,0.22,No,3.68,Mar,7
3876,user_4730,1039,34586,5,balanced,adventurous,warm,india,,view,0.22,No,3.87,Sep,5
3877,user_5936,1016,38187,3,balanced,party,warm,india,,group_vote,0.56,No,4.09,Jun,6
3878,user_5640,1007,45533,1,balanced,curious,warm,india,Jaipur,group_vote,0.56,Yes,4.3,Nov,5
3879,user_6688,1012,84710,1,balanced,party,rainy,international,Bali,view,0.22,Yes,4.51,Jun,7
3880,user_4989,1038,38316,2,balanced,adventurous,cool,india,Varanasi,group_vote,0.56,Yes,5.0,Aug,3
3881,user_2189,1010,68108,2,balanced,curious,warm,international,Bali,view,0.22,No,4.7,Aug,4
3882,user_5823,1022,24262,4,budget,adventurous,warm,india,,agent_chat,0.62,No,3.17,Jun,5
3883,user_7551,1044,44981,2,balanced,romantic,rainy,india,Shimla,group_vote,0.56,Yes,4.61,Aug,4
3884,user_8060,1042,29805,4,balanced,romantic,temperate,india,Udaipur,book,0.94,No,4.0,May,4
3885,user_2694,1035,29466,4,luxury,romantic,cool,india,Thailand,view,0.22,No,4.41,May,6
3886,user_8530,1029,36958,2,balanced,spiritual,warm,india,Goa,view,0.22,Yes,5.0,Sep,7
3887,user_8845,1011,84074,2,balanced,adventurous,warm,international,Bali,agent_chat,0.62,Yes,5.0,Feb,3
3888,user_3097,1021,77920,6,balanced,adventurous,warm,international,Thailand,view,0.22,No,4.72,Apr,4
3889,user_9211,1026,50929,2,budget,curious,temperate,international,,save,0.48,No,4.26,Oct,4
3890,user_9966,1030,40972,2,balanced,adventurous,warm,india,,view,0.22,No,4.31,Dec,6
3891,user_9793,1021,80544,4,luxury,spiritual,warm,international,Switzerland,view,0.22,Yes,4.81,Oct,4
3892,user_4358,1034,30869,4,balanced,romantic,warm,india,Manali,view,0.22,No,4.55,Mar,7
3893,user_5447,1032,28366,4,balanced,adventurous,cold,india,,save,0.48,Yes,4.22,Aug,5
3894,user_7423,1047,26568,2,budget,spiritual,cold,india,Agra,view,0.22,Yes,4.41,Jan,5
3895,user_2143,1035,43224,3,luxury,relaxed,rainy,india,Maldives,agent_chat,0.62,Yes,4.28,Jan,3
3896,user_2816,1015,76284,5,budget,relaxed,cool,international,Bali,view,0.22,No,3.45,Dec,6
3897,user_7809,1039,31358,6,balanced,spiritual,rainy,india,Singapore,view,0.22,Yes,3.81,Aug,6
3898,user_2925,1018,42626,2,budget,spiritual,temperate,india,,agent_chat,0.62,No,2.47,Jul,6
3899,user_3148,1010,34555,5,budget,adventurous,temperate,india,Switzerland,view,0.22,No,3.3,Mar,4
3900,user_4242,1042,27021,1,balanced,adventurous,rainy,india,Maldives,view,0.22,Yes,4.17,Jan,4
3901,user_4287,1024,105891,4,budget,adventurous,rainy,international,Bali,book,0.94,No,3.29,May,7
3902,user_6797,1031,37422,5,balanced,spiritual,temperate,india,,view,0.22,Yes,4.15,Jul,6
3903,user_3786,1042,37846,4,luxury,party,warm,india,Kerala,agent_chat,0.62,Yes,4.68,Jul,4
3904,user_1771,1036,39826,4,luxury,party,warm,india,Kerala,save,0.48,No,3.64,Feb,5
3905,user_4816,1014,79158,2,balanced,relaxed,warm,international,Maldives,agent_chat,0.62,No,5.0,Jul,5
3906,user_9859,1012,77042,6,luxury,curious,warm,international,Bali,agent_chat,0.62,Yes,5.0,Mar,6
3907,user_2549,1010,104152,6,luxury,relaxed,temperate,international,,group_vote,0.56,Yes,4.73,Mar,5
3908,user_8351,1008,75835,4,luxury,spiritual,rainy,international,Dubai,group_vote,0.56,Yes,5.0,Mar,5
3909,user_7734,1020,42426,1,luxury,adventurous,cold,india,,view,0.22,No,3.51,Nov,4
3910,user_9505,1041,98864,2,luxury,curious,temperate,international,,agent_chat,0.62,Yes,3.58,Mar,5
3911,user_4550,1046,23107,2,budget,romantic,warm,india,Agra,agent_chat,0.62,Yes,5.0,Jan,5
3912,user_5080,1013,74231,3,luxury,party,cool,international,Kerala,save,0.48,No,3.37,Aug,4
3913,user_6356,1033,100048,1,balanced,adventurous,temperate,international,,view,0.22,No,3.24,Dec,5
3914,user_5171,1018,115780,3,budget,relaxed,warm,international,Thailand,view,0.22,Yes,4.62,Dec,5
3915,user_3584,1044,40764,1,balanced,spiritual,temperate,india,Shimla,save,0.48,Yes,4.93,May,5
3916,user_6157,1013,124132,4,budget,curious,warm,international,Maldives,view,0.22,Yes,5.0,Nov,5
3917,user_4213,1040,44601,3,luxury,relaxed,temperate,india,Udaipur,view,0.22,No,4.77,Dec,5
3918,user_4839,1044,35136,2,balanced,romantic,warm,india,Shimla,view,0.22,Yes,5.0,Aug,4
3919,user_8159,1003,30320,2,luxury,adventurous,cool,india,,book,0.94,No,3.43,Jan,5
3920,user_5509,1042,43180,3,balanced,spiritual,temperate,india,Udaipur,agent_chat,0.62,Yes,4.5,Oct,3
3921,user_2082,1044,85780,3,balanced,relaxed,cool,international,,save,0.48,Yes,4.98,Apr,5
3922,user_9089,1034,45775,3,budget,adventurous,temperate,india,Kerala,view,0.22,Yes,5.0,Dec,4
3923,user_5563,1048,30257,1,balanced,relaxed,temperate,india,Varanasi,view,0.22,No,3.69,Feb,7
3924,user_3114,1025,33414,4,balanced,adventurous,warm,india,Jaipur,agent_chat,0.62,Yes,4.74,Jun,5
3925,user_1868,1046,29984,6,budget,adventurous,temperate,india,Shimla,group_vote,0.56,No,4.11,Jun,6
3926,user_8277,1027,36877,4,budget,curious,warm,india,Jaipur,save,0.48,Yes,5.0,Aug,5
3927,user_2140,1041,31791,2,luxury,party,rainy,india,Agra,book,0.94,No,3.43,Sep,7
3928,user_8940,1038,39335,2,balanced,spiritual,warm,india,Paris,book,0.94,Yes,4.65,Mar,4
3929,user_4998,1045,34641,6,budget,party,rainy,india,Shimla,view,0.22,Yes,4.82,Dec,5
3930,user_4482,1024,81894,3,luxury,curious,rainy,international,,agent_chat,0.62,No,4.28,Mar,5
3931,user_7030,1011,124321,6,balanced,relaxed,rainy,international,Agra,view,0.22,No,4.99,Oct,4
3932,user_7399,1038,15000,4,balanced,curious,warm,india,Varanasi,save,0.48,Yes,5.0,Dec,6
3933,user_6536,1036,36914,2,budget,relaxed,temperate,india,Bali,view,0.22,No,4.51,May,3
3934,user_6291,1013,74210,1,balanced,adventurous,rainy,international,Maldives,view,0.22,No,4.58,Sep,4
3935,user_9507,1022,87268,3,budget,relaxed,temperate,international,,book,0.94,No,4.25,Oct,4
3936,user_3179,1027,38702,1,balanced,adventurous,warm,india,,view,0.22,No,4.23,Oct,4
3937,user_6697,1017,39195,2,balanced,spiritual,rainy,india,,agent_chat,0.62,No,3.33,May,5
3938,user_1223,1023,132968,3,luxury,party,cold,international,Switzerland,view,0.22,Yes,5.0,Aug,5
3939,user_4132,1003,36519,1,balanced,adventurous,warm,india,,view,0.22,No,3.41,Aug,5
3940,user_7133,1010,58996,3,luxury,romantic,warm,international,Bali,save,0.48,No,4.69,Feb,3
3941,user_1086,1046,34280,2,balanced,relaxed,cool,india,Agra,save,0.48,No,4.03,May,5
3942,user_5528,1035,50572,6,balanced,relaxed,rainy,india,,save,0.48,Yes,4.84,Sep,7
3943,user_9928,1036,18049,5,budget,curious,warm,india,Manali,view,0.22,Yes,4.86,Mar,3
3944,user_2660,1023,55033,1,luxury,curious,cool,india,Manali,view,0.22,No,2.96,Mar,5
3945,user_7562,1018,88638,4,balanced,party,cool,international,Jaipur,book,0.94,Yes,3.89,Sep,5
3946,user_9144,1002,24441,1,balanced,romantic,warm,india,Singapore,book,0.94,Yes,4.41,Nov,4
3947,user_9414,1014,84351,1,luxury,relaxed,cool,international,,agent_chat,0.62,Yes,3.99,Feb,5
3948,user_9761,1007,122876,2,budget,relaxed,cool,international,Dubai,group_vote,0.56,Yes,5.0,Jan,5
3949,user_4669,1013,87805,2,budget,romantic,warm,international,Manali,group_vote,0.56,Yes,5.0,Dec,7
3950,user_2515,1028,25103,5,budget,relaxed,warm,india,Shimla,book,0.94,Yes,4.65,Mar,6
3951,user_8263,1001,41288,2,balanced,relaxed,warm,international,Paris,book,0.94,Yes,4.26,Aug,5
3952,user_9491,1046,29486,2,budget,relaxed,temperate,india,Agra,view,0.22,Yes,5.0,Jan,5
3953,user_2351,1043,31079,2,budget,adventurous,temperate,india,Shimla,book,0.94,Yes,5.0,Dec,7
3954,user_8065,1039,23659,5,budget,party,cool,india,Goa,view,0.22,No,3.54,Jul,3
3955,user_3165,1035,26329,2,balanced,party,warm,india,Thailand,view,0.22,No,3.59,Jul,4
3956,user_3062,1005,101829,2,balanced,relaxed,warm,international,Tokyo,view,0.22,No,4.43,Jan,5
3957,user_4748,1027,32044,2,balanced,spiritual,temperate,india,Jaipur,group_vote,0.56,No,4.07,Jul,3
3958,user_3184,1046,33821,2,luxury,adventurous,cool,india,Varanasi,save,0.48,Yes,4.36,Oct,5
3959,user_4263,1013,32468,2,budget,romantic,warm,india,Udaipur,group_vote,0.56,Yes,4.26,Apr,5
3960,user_7802,1037,29412,2,balanced,curious,cool,india,Switzerland,view,0.22,No,4.68,May,6
3961,user_5051,1002,84630,2,luxury,relaxed,cold,international,Paris,agent_chat,0.62,No,3.73,Oct,3
3962,user_2627,1018,95322,6,luxury,adventurous,warm,international,Goa,view,0.22,No,5.0,Feb,6
3963,user_5515,1014,52279,2,budget,romantic,cold,international,Maldives,agent_chat,0.62,Yes,4.81,Apr,4
3964,user_8214,1029,28803,5,budget,curious,warm,india,Goa,save,0.48,Yes,4.46,Jul,5
3965,user_3165,1016,81170,3,balanced,party,cold,international,Manali,group_vote,0.56,Yes,3.81,Apr,6
3966,user_9528,1028,36647,2,budget,adventurous,cold,india,Goa,view,0.22,No,4.32,Feb,4
3967,user_7766,1026,100895,2,budget,relaxed,cool,international,Thailand,view,0.22,No,3.36,Dec,5
3968,user_3963,1005,46157,6,balanced,curious,warm,international,Tokyo,agent_chat,0.62,No,4.7,Jan,5
3969,user_2725,1038,61567,2,balanced,relaxed,warm,international,Udaipur,view,0.22,Yes,4.58,Jan,7
3970,user_7308,1003,87207,2,luxury,relaxed,rainy,international,Paris,view,0.22,Yes,4.92,Jun,5
3971,user_9268,1031,37275,1,budget,spiritual,temperate,india,Udaipur,save,0.48,No,4.21,Dec,5
3972,user_1168,1017,36506,6,luxury,romantic,cold,india,,view,0.22,No,3.34,Feb,6
3973,user_8770,1023,65423,1,balanced,romantic,warm,international,Paris,view,0.22,No,3.65,Jun,7
3974,user_1585,1034,27940,5,luxury,spiritual,cool,india,Manali,agent_chat,0.62,Yes,4.84,Jan,3
3975,user_2991,1013,25066,2,luxury,curious,rainy,international,,save,0.48,No,3.33,Dec,5
3976,user_3767,1019,78921,2,budget,spiritual,warm,international,Thailand,view,0.22,No,4.96,Feb,5
3977,user_5133,1042,76571,5,balanced,curious,temperate,international,,agent_chat,0.62,No,3.87,Jul,6
3978,user_2865,1044,28575,4,luxury,relaxed,cold,india,,view,0.22,Yes,4.48,Sep,6
3979,user_2095,1029,107293,4,balanced,spiritual,warm,international,Singapore,group_vote,0.56,No,4.16,Nov,4
3980,user_2417,1014,98723,5,budget,adventurous,warm,international,Maldives,save,0.48,Yes,4.42,Jun,5
3981,user_1569,1029,26591,5,balanced,adventurous,rainy,india,Paris,group_vote,0.56,Yes,4.85,Jun,5
3982,user_8840,1023,41177,6,budget,curious,temperate,international,Switzerland,save,0.48,Yes,4.11,May,4
3983,user_8467,1022,44284,4,budget,party,warm,international,Maldives,view,0.22,No,3.62,Apr,4
3984,user_9488,1034,32195,2,luxury,curious,cool,india,Manali,view,0.22,Yes,5.0,Jul,5
3985,user_7043,1036,25880,4,luxury,adventurous,warm,india,Tokyo,save,0.48,Yes,4.52,Aug,5
3986,user_1700,1013,77350,5,luxury,spiritual,cool,international,Maldives,view,0.22,No,3.94,Apr,4
3987,user_4938,1022,93614,6,balanced,relaxed,warm,international,,view,0.22,No,3.67,Jan,4
3988,user_6180,1016,52884,2,balanced,romantic,warm,international,Singapore,group_vote,0.56,Yes,5.0,Oct,7
3989,user_3075,1029,61922,6,luxury,curious,warm,international,Shimla,book,0.94,No,3.83,Feb,5
3990,user_9619,1007,67174,2,budget,romantic,warm,international,Dubai,book,0.94,Yes,5.0,Jan,7
3991,user_3011,1010,67660,4,balanced,curious,rainy,international,Bali,agent_chat,0.62,Yes,4.83,Mar,5
3992,user_4534,1013,109068,6,budget,relaxed,rainy,international,Maldives,view,0.22,No,4.79,Mar,5
3993,user_8868,1016,93995,2,budget,party,temperate,international,,agent_chat,0.62,Yes,4.9,Apr,4
3994,user_3908,1016,102914,2,balanced,relaxed,warm,international,Singapore,group_vote,0.56,Yes,5.0,May,4
3995,user_4616,1023,54531,2,budget,relaxed,rainy,international,,save,0.48,Yes,3.91,Dec,5
3996,user_6117,1037,28649,4,balanced,romantic,warm,india,Varanasi,group_vote,0.56,Yes,5.0,Feb,5
3997,user_6953,1011,38012,3,balanced,curious,cool,india,Agra,group_vote,0.56,No,3.24,Aug,6
3998,user_9550,1038,33382,2,balanced,romantic,cool,india,Varanasi,save,0.48,Yes,5.0,Feb,5
3999,user_3459,1007,91550,2,budget,relaxed,temperate,international,,save,0.48,No,4.26,Apr,7
4000,user_7005,1023,60726,2,budget,spiritual,cool,international,Switzerland,view,0.22,Yes,4.09,Sep,4
4001,user_6206,1044,38201,2,budget,relaxed,temperate,india,Shimla,view,0.22,Yes,5.0,Aug,5
4002,user_2067,1019,40400,2,luxury,adventurous,warm,india,,view,0.22,No,3.53,Jul,5
4003,user_2788,1014,83811,1,balanced,adventurous,warm,international,,view,0.22,No,3.9,Oct,5
4004,user_7132,1007,97129,5,budget,spiritual,warm,international,Dubai,agent_chat,0.62,Yes,5.0,Jun,5
4005,user_6458,1017,89828,4,budget,adventurous,warm,international,Singapore,view,0.22,No,4.95,Jun,3
4006,user_5760,1034,37717,4,balanced,spiritual,rainy,india,,book,0.94,Yes,4.35,Aug,5
4007,user_2233,1035,29098,1,luxury,spiritual,temperate,india,Manali,save,0.48,No,4.47,Jan,5
4008,user_7607,1045,29834,2,luxury,adventurous,temperate,india,Shimla,agent_chat,0.62,Yes,4.88,Jun,6
4009,user_1176,1016,60551,4,balanced,romantic,cool,international,,group_vote,0.56,Yes,4.11,Nov,4
4010,user_4647,1018,39351,5,budget,relaxed,warm,india,,group_vote,0.56,Yes,3.74,Apr,4
4011,user_1073,1021,95974,3,budget,romantic,temperate,international,Thailand,agent_chat,0.62,No,4.33,May,6
4012,user_6657,1021,87206,4,luxury,adventurous,warm,international,Thailand,view,0.22,Yes,4.93,Jul,7
4013,user_7612,1038,48107,2,budget,relaxed,temperate,international,Varanasi,save,0.48,Yes,4.58,Apr,4
4014,user_9846,1005,55891,3,luxury,adventurous,temperate,international,Tokyo,group_vote,0.56,No,4.39,Dec,5
4015,user_7751,1039,34225,4,balanced,curious,temperate,india,Varanasi,agent_chat,0.62,Yes,4.94,Jan,7
4016,user_7413,1044,42855,2,luxury,relaxed,warm,india,Dubai,save,0.48,Yes,5.0,Dec,5
4017,user_6032,1035,31400,2,budget,romantic,temperate,india,Manali,view,0.22,Yes,4.37,Mar,4
4018,user_4229,1030,39861,2,budget,romantic,cool,india,Jaipur,view,0.22,No,3.51,Apr,5
4019,user_2117,1031,22900,4,balanced,spiritual,rainy,india,Kerala,view,0.22,Yes,4.78,Sep,6
4020,user_4778,1037,20553,2,balanced,spiritual,temperate,india,Udaipur,view,0.22,Yes,4.25,Jan,5
4021,user_9877,1014,69190,4,budget,curious,temperate,international,Maldives,group_vote,0.56,Yes,4.32,Feb,5
4022,user_7910,1010,58844,2,balanced,spiritual,warm,international,Varanasi,book,0.94,Yes,3.97,Oct,5
4023,user_1796,1017,25082,1,balanced,adventurous,warm,india,Singapore,group_vote,0.56,Yes,4.77,Jan,5
4024,user_2580,1030,30481,4,balanced,adventurous,temperate,india,Goa,book,0.94,Yes,4.27,Jul,6
4025,user_2697,1034,40548,5,balanced,adventurous,temperate,india,,group_vote,0.56,Yes,5.0,May,3
4026,user_2606,1029,24872,3,budget,relaxed,warm,india,,agent_chat,0.62,Yes,4.82,Dec,4
4027,user_2546,1038,40149,4,balanced,relaxed,temperate,india,Switzerland,agent_chat,0.62,Yes,4.34,Apr,5
4028,user_3459,1033,32711,1,balanced,relaxed,cold,india,Thailand,book,0.94,Yes,4.38,Jun,6
4029,user_4376,1037,43043,2,budget,adventurous,warm,india,Maldives,save,0.48,No,3.85,Aug,5
4030,user_4793,1040,29911,6,budget,adventurous,temperate,india,,agent_chat,0.62,Yes,3.82,Jun,5
4031,user_5813,1002,59390,4,balanced,spiritual,warm,international,Bali,view,0.22,No,3.25,Oct,3
4032,user_2113,1007,35988,2,balanced,adventurous,rainy,india,Shimla,save,0.48,No,2.9,Sep,4
4033,user_3470,1033,21240,4,budget,relaxed,temperate,india,Kerala,group_vote,0.56,Yes,5.0,Jan,7
4034,user_9652,1047,20673,5,budget,spiritual,rainy,india,Thailand,agent_chat,0.62,No,2.83,Jul,7
4035,user_2139,1033,29537,3,luxury,spiritual,cool,india,Kerala,view,0.22,Yes,5.0,May,6
4036,user_7426,1002,72015,4,balanced,curious,warm,international,Udaipur,view,0.22,Yes,4.38,Aug,4
4037,user_7477,1034,43689,2,balanced,relaxed,warm,india,Shimla,book,0.94,No,3.96,Sep,3
4038,user_3474,1005,85520,2,balanced,adventurous,rainy,international,Tokyo,group_vote,0.56,Yes,4.52,Jan,4
4039,user_1945,1024,99593,1,balanced,curious,cool,international,Manali,view,0.22,No,3.35,Aug,4
4040,user_5361,1035,28319,4,budget,curious,cool,india,Manali,view,0.22,No,5.0,Apr,3
4041,user_7132,1028,21054,4,balanced,relaxed,rainy,india,Paris,save,0.48,No,4.0,Nov,5
4042,user_6120,1020,86951,5,luxury,spiritual,warm,international,Thailand,agent_chat,0.62,Yes,5.0,May,5
4043,user_8039,1042,28136,2,balanced,adventurous,rainy,india,,view,0.22,No,3.79,Dec,4
4044,user_1280,1025,41195,4,budget,spiritual,temperate,india,Jaipur,save,0.48,No,4.93,Sep,6
4045,user_7191,1006,71826,4,luxury,relaxed,warm,international,Bali,agent_chat,0.62,No,3.93,May,7
4046,user_7356,1044,40846,1,budget,adventurous,rainy,india,Maldives,view,0.22,No,3.75,Nov,5
4047,user_9046,1034,23883,2,budget,party,warm,india,Varanasi,book,0.94,No,4.02,Apr,3
4048,user_7899,1010,118217,4,luxury,romantic,temperate,international,Thailand,view,0.22,Yes,5.0,Jul,4
4049,user_7116,1017,69683,3,budget,curious,cool,international,Thailand,agent_chat,0.62,Yes,4.45,Mar,5
4050,user_8497,1013,84819,4,balanced,party,rainy,international,Maldives,agent_chat,0.62,Yes,3.86,Jun,4
4051,user_8762,1015,69051,2,balanced,adventurous,temperate,international,Maldives,agent_chat,0.62,No,4.38,Oct,4
4052,user_8730,1048,25381,6,balanced,spiritual,temperate,india,Agra,agent_chat,0.62,Yes,3.74,Sep,4
4053,user_4301,1038,85827,1,balanced,romantic,rainy,international,,save,0.48,No,3.86,Apr,4
4054,user_8753,1027,30106,5,balanced,curious,cold,india,Bali,view,0.22,Yes,4.54,Jun,7
4055,user_2790,1014,26202,2,balanced,romantic,temperate,india,,view,0.22,No,4.26,Aug,5
4056,user_7075,1030,45752,3,balanced,relaxed,rainy,india,Goa,view,0.22,Yes,5.0,Jan,4
4057,user_6605,1048,34140,4,luxury,relaxed,cold,india,Agra,save,0.48,No,3.92,Sep,4
4058,user_5540,1025,28305,4,budget,relaxed,temperate,india,Singapore,view,0.22,No,4.37,Sep,6
4059,user_9180,1039,34635,5,balanced,curious,temperate,india,Varanasi,agent_chat,0.62,Yes,4.57,May,4
4060,user_4832,1035,22625,1,balanced,romantic,warm,india,Shimla,save,0.48,No,3.83,Apr,4
4061,user_3291,1038,35165,2,balanced,curious,cool,india,,view,0.22,Yes,5.0,Nov,6
4062,user_2831,1016,101422,4,balanced,romantic,rainy,international,Singapore,view,0.22,Yes,4.57,Jan,5
4063,user_4934,1033,32394,2,budget,spiritual,warm,india,Varanasi,agent_chat,0.62,No,3.42,Jul,6
4064,user_4977,1017,67322,2,balanced,relaxed,temperate,international,Udaipur,agent_chat,0.62,Yes,3.86,May,5
4065,user_5197,1009,121314,4,balanced,adventurous,rainy,international,Dubai,view,0.22,Yes,5.0,Apr,4
4066,user_3555,1035,51630,2,budget,curious,warm,india,Thailand,save,0.48,Yes,4.34,Nov,6
4067,user_5708,1042,33050,5,balanced,romantic,temperate,india,Udaipur,view,0.22,Yes,4.91,Nov,4
4068,user_7691,1045,31633,4,balanced,curious,temperate,india,Shimla,book,0.94,Yes,4.4,Dec,3
4069,user_5483,1036,27967,2,balanced,adventurous,rainy,india,Manali,view,0.22,Yes,4.86,Nov,5
4070,user_3432,1037,31576,1,balanced,party,rainy,india,Varanasi,group_vote,0.56,No,4.6,May,4
4071,user_2729,1020,97000,4,budget,curious,cold,international,Thailand,group_vote,0.56,Yes,4.81,Feb,5
4072,user_9298,1011,78954,2,budget,romantic,warm,international,Varanasi,book,0.94,Yes,5.0,Feb,3
4073,user_4210,1025,21419,6,balanced,romantic,rainy,india,Kerala,save,0.48,No,3.6,Sep,3
